"STATEFP","COUNTYFP","TRACTCE","GEOID","NAME","NAMELSAD","MTFCC","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","row_num","st_fips","cnty_fips","tract_fips","name","tract_pop_cur","tract_ASU_clf","tract_ASU_emp","tract_ASU_unemp","tract_ASU_urate","ur","asunum"
"32","003","005613","32003005613","56.13","Census Tract 56.13","G5020","S",2136510227,290469719,"+36.3640977","-114.6058235",369,"32","003","005613","Census Tract 56.13, Clark County, NV",4204,2036,1759,277,13.6,13.6051080550098,1
"32","003","005614","32003005614","56.14","Census Tract 56.14","G5020","S",2366625,0,"+36.8015746","-114.0982120",519,"32","003","005614","Census Tract 56.14, Clark County, NV",2607,1058,1015,43,4.1,4.06427221172023,1
"32","003","005615","32003005615","56.15","Census Tract 56.15","G5020","S",3148494,654280,"+36.7906476","-114.1165693",170,"32","003","005615","Census Tract 56.15, Clark County, NV",1796,656,603,53,8.1,8.07926829268293,1
"32","003","005702","32003005702","57.02","Census Tract 57.02","G5020","S",18818385,2560814,"+35.1433175","-114.5984925",356,"32","003","005702","Census Tract 57.02, Clark County, NV",3484,1402,1290,112,8,7.9885877318117,1
"32","003","005703","32003005703","57.03","Census Tract 57.03","G5020","S",3643492570,59123631,"+35.5658951","-114.9274382",378,"32","003","005703","Census Tract 57.03, Clark County, NV",1656,445,437,8,1.8,1.79775280898876,1
"32","003","005704","32003005704","57.04","Census Tract 57.04","G5020","S",880931,0,"+35.1363309","-114.6264412",422,"32","003","005704","Census Tract 57.04, Clark County, NV",1971,882,778,104,11.8,11.7913832199546,1
"32","003","005705","32003005705","57.05","Census Tract 57.05","G5020","S",224201745,1378501,"+35.1485812","-114.7375884",490,"32","003","005705","Census Tract 57.05, Clark County, NV",3699,1002,916,86,8.6,8.58283433133733,1
"32","003","005711","32003005711","57.11","Census Tract 57.11","G5020","S",569514342,0,"+35.8655761","-115.0847800",476,"32","003","005711","Census Tract 57.11, Clark County, NV",4665,2088,1967,121,5.8,5.79501915708812,1
"32","003","005713","32003005713","57.13","Census Tract 57.13","G5020","S",3486145,0,"+35.9324481","-115.0923533",650,"32","003","005713","Census Tract 57.13, Clark County, NV",6937,2734,2651,83,3,3.03584491587418,1
"32","003","005715","32003005715","57.15","Census Tract 57.15","G5020","S",5008577,0,"+35.9638876","-115.0840910",484,"32","003","005715","Census Tract 57.15, Clark County, NV",4534,2097,2025,72,3.4,3.43347639484979,1
"32","003","005716","32003005716","57.16","Census Tract 57.16","G5020","S",2275301,0,"+35.9455561","-115.0859115",665,"32","003","005716","Census Tract 57.16, Clark County, NV",3718,841,794,47,5.6,5.58858501783591,1
"32","003","005718","32003005718","57.18","Census Tract 57.18","G5020","S",1060878,0,"+35.9355332","-115.1061794",78,"32","003","005718","Census Tract 57.18, Clark County, NV",2225,1011,972,39,3.9,3.85756676557863,1
"32","003","005720","32003005720","57.20","Census Tract 57.20","G5020","S",39937092,0,"+35.9337008","-115.1647188",16,"32","003","005720","Census Tract 57.20, Clark County, NV",3875,1071,1040,31,2.9,2.89449112978525,1
"32","003","005721","32003005721","57.21","Census Tract 57.21","G5020","S",2985430,0,"+35.9492240","-115.1066169",48,"32","003","005721","Census Tract 57.21, Clark County, NV",2951,681,646,35,5.1,5.13950073421439,1
"32","003","005722","32003005722","57.22","Census Tract 57.22","G5020","S",3837739,0,"+35.9649897","-115.1049677",74,"32","003","005722","Census Tract 57.22, Clark County, NV",3184,379,318,61,16.1,16.0949868073879,1
"32","003","005803","32003005803","58.03","Census Tract 58.03","G5020","S",1465266,0,"+36.1523718","-115.3104547",374,"32","003","005803","Census Tract 58.03, Clark County, NV",4723,2624,2399,225,8.6,8.57469512195122,1
"32","003","005807","32003005807","58.07","Census Tract 58.07","G5020","S",1303568,0,"+36.1370413","-115.3018252",762,"32","003","005807","Census Tract 58.07, Clark County, NV",4514,2391,2204,187,7.8,7.82099539941447,1
"32","003","005808","32003005808","58.08","Census Tract 58.08","G5020","S",1187990,0,"+36.1373628","-115.2931959",763,"32","003","005808","Census Tract 58.08, Clark County, NV",3540,1515,1426,89,5.9,5.87458745874587,1
"32","003","005809","32003005809","58.09","Census Tract 58.09","G5020","S",1362396,113050,"+36.1366724","-115.2850008",764,"32","003","005809","Census Tract 58.09, Clark County, NV",4417,2777,2428,349,12.6,12.5675189052935,1
"32","003","005813","32003005813","58.13","Census Tract 58.13","G5020","S",1299363,0,"+36.1075559","-115.2835234",766,"32","003","005813","Census Tract 58.13, Clark County, NV",4588,2810,2683,127,4.5,4.51957295373666,1
"32","003","005818","32003005818","58.18","Census Tract 58.18","G5020","S",526676588,0,"+36.4692085","-115.7785197",370,"32","003","005818","Census Tract 58.18, Clark County, NV",6273,415,399,16,3.9,3.85542168674699,1
"32","003","005822","32003005822","58.22","Census Tract 58.22","G5020","S",2001807,0,"+36.1654818","-115.3456991",683,"32","003","005822","Census Tract 58.22, Clark County, NV",5646,3012,2851,161,5.3,5.34528552456839,1
"32","003","005828","32003005828","58.28","Census Tract 58.28","G5020","S",2579350,0,"+36.0050946","-115.2890628",486,"32","003","005828","Census Tract 58.28, Clark County, NV",9794,5375,5189,186,3.5,3.46046511627907,1
"32","003","005830","32003005830","58.30","Census Tract 58.30","G5020","S",1447041,0,"+36.0162214","-115.2705603",227,"32","003","005830","Census Tract 58.30, Clark County, NV",4704,2510,2363,147,5.9,5.85657370517928,1
"32","003","005831","32003005831","58.31","Census Tract 58.31","G5020","S",6394195,0,"+36.0113981","-115.2471918",228,"32","003","005831","Census Tract 58.31, Clark County, NV",6323,3508,3382,126,3.6,3.59179019384265,1
"32","003","005836","32003005836","58.36","Census Tract 58.36","G5020","S",1165419,0,"+35.9884049","-115.2146093",514,"32","003","005836","Census Tract 58.36, Clark County, NV",3883,2671,2502,169,6.3,6.32721827031074,1
"32","003","005837","32003005837","58.37","Census Tract 58.37","G5020","S",1864215,0,"+35.9930690","-115.1972121",226,"32","003","005837","Census Tract 58.37, Clark County, NV",4868,2708,2492,216,8,7.97636632200886,1
"32","003","005839","32003005839","58.39","Census Tract 58.39","G5020","S",25588743,0,"+35.9399000","-115.2122865",487,"32","003","005839","Census Tract 58.39, Clark County, NV",8334,4164,3935,229,5.5,5.49951969260327,1
"32","003","005841","32003005841","58.41","Census Tract 58.41","G5020","S",4190454,0,"+36.1440338","-115.3434778",684,"32","003","005841","Census Tract 58.41, Clark County, NV",6229,3004,2908,96,3.2,3.19573901464714,1
"32","003","005842","32003005842","58.42","Census Tract 58.42","G5020","S",4290283,0,"+36.1183622","-115.3412029",685,"32","003","005842","Census Tract 58.42, Clark County, NV",3505,1749,1705,44,2.5,2.51572327044025,1
"32","003","005843","32003005843","58.43","Census Tract 58.43","G5020","S",3055026,0,"+36.1516982","-115.3262228",469,"32","003","005843","Census Tract 58.43, Clark County, NV",3344,1416,1381,35,2.5,2.47175141242938,1
"32","003","005845","32003005845","58.45","Census Tract 58.45","G5020","S",1859996,0,"+36.1297454","-115.3192672",230,"32","003","005845","Census Tract 58.45, Clark County, NV",4276,1777,1728,49,2.8,2.75745638716939,1
"32","003","005847","32003005847","58.47","Census Tract 58.47","G5020","S",1320893,0,"+36.1075789","-115.3106651",511,"32","003","005847","Census Tract 58.47, Clark County, NV",4375,2084,1972,112,5.4,5.3742802303263,1
"32","003","005848","32003005848","58.48","Census Tract 58.48","G5020","S",1379309,0,"+36.1066208","-115.3014016",512,"32","003","005848","Census Tract 58.48, Clark County, NV",4112,2140,1972,168,7.9,7.85046728971963,1
"32","003","005849","32003005849","58.49","Census Tract 58.49","G5020","S",1360399,0,"+36.1084294","-115.2927248",232,"32","003","005849","Census Tract 58.49, Clark County, NV",4129,2394,2277,117,4.9,4.88721804511278,1
"32","003","005850","32003005850","58.50","Census Tract 58.50","G5020","S",1332454,0,"+36.0926560","-115.3109230",644,"32","003","005850","Census Tract 58.50, Clark County, NV",5054,3020,2888,132,4.4,4.37086092715232,1
"32","003","005855","32003005855","58.55","Census Tract 58.55","G5020","S",2517269,0,"+36.0478083","-115.2897574",477,"32","003","005855","Census Tract 58.55, Clark County, NV",7813,3885,3499,386,9.9,9.93564993564994,1
"32","003","005856","32003005856","58.56","Census Tract 58.56","G5020","S",1864999,0,"+36.0372782","-115.2871563",478,"32","003","005856","Census Tract 58.56, Clark County, NV",5381,2715,2603,112,4.1,4.12523020257827,1
"32","003","005857","32003005857","58.57","Census Tract 58.57","G5020","S",2070583,0,"+36.0261420","-115.2870840",33,"32","003","005857","Census Tract 58.57, Clark County, NV",6719,3008,2723,285,9.5,9.47473404255319,1
"32","003","005858","32003005858","58.58","Census Tract 58.58","G5020","S",118435397,0,"+36.0860921","-115.3743569",21,"32","003","005858","Census Tract 58.58, Clark County, NV",11381,6245,6004,241,3.9,3.85908726981585,1
"32","003","005859","32003005859","58.59","Census Tract 58.59","G5020","S",712991,0,"+36.0591511","-115.2856053",68,"32","003","005859","Census Tract 58.59, Clark County, NV",4171,2459,2352,107,4.4,4.35136234241562,1
"32","003","005861","32003005861","58.61","Census Tract 58.61","G5020","S",346708,0,"+35.9872479","-115.1870575",44,"32","003","005861","Census Tract 58.61, Clark County, NV",1662,1011,951,60,5.9,5.93471810089021,1
"32","003","005862","32003005862","58.62","Census Tract 58.62","G5020","S",1980655,0,"+35.9834210","-115.1845953",39,"32","003","005862","Census Tract 58.62, Clark County, NV",6134,3496,3250,246,7,7.03661327231121,1
"32","003","005863","32003005863","58.63","Census Tract 58.63","G5020","S",682351,0,"+36.0888360","-115.3020011",57,"32","003","005863","Census Tract 58.63, Clark County, NV",2816,1855,1775,80,4.3,4.31266846361186,1
"32","003","005864","32003005864","58.64","Census Tract 58.64","G5020","S",3378089,0,"+36.0933445","-115.2910457",91,"32","003","005864","Census Tract 58.64, Clark County, NV",6946,3769,3557,212,5.6,5.62483417352083,1
"32","003","005865","32003005865","58.65","Census Tract 58.65","G5020","S",2617822,0,"+36.0060067","-115.2166783",24,"32","003","005865","Census Tract 58.65, Clark County, NV",6214,3138,3001,137,4.4,4.36583811344806,1
"32","003","005867","32003005867","58.67","Census Tract 58.67","G5020","S",1266729,0,"+35.9877566","-115.2524450",32,"32","003","005867","Census Tract 58.67, Clark County, NV",5959,3447,3262,185,5.4,5.36698578474035,1
"32","003","005868","32003005868","58.68","Census Tract 58.68","G5020","S",1287571,0,"+35.9948854","-115.2525461",58,"32","003","005868","Census Tract 58.68, Clark County, NV",5381,3042,2912,130,4.3,4.27350427350427,1
"32","003","005869","32003005869","58.69","Census Tract 58.69","G5020","S",665497,0,"+36.0665003","-115.3022801",50,"32","003","005869","Census Tract 58.69, Clark County, NV",3815,2359,2246,113,4.8,4.79016532428995,1
"32","003","005870","32003005870","58.70","Census Tract 58.70","G5020","S",689587,0,"+36.0738969","-115.3023037",778,"32","003","005870","Census Tract 58.70, Clark County, NV",3353,2263,2132,131,5.8,5.78877596111357,1
"32","003","005876","32003005876","58.76","Census Tract 58.76","G5020","S",1002003980,0,"+35.8721842","-115.5831349",14,"32","003","005876","Census Tract 58.76, Clark County, NV",1874,612,517,95,15.5,15.5228758169935,1
"32","003","005877","32003005877","58.77","Census Tract 58.77","G5020","S",418437714,0,"+35.9198678","-115.3392692",81,"32","003","005877","Census Tract 58.77, Clark County, NV",7689,3831,3691,140,3.7,3.65439832941791,1
"32","003","005902","32003005902","59.02","Census Tract 59.02","G5020","S",5650775870,2569053,"+36.6788752","-115.1765047",362,"32","003","005902","Census Tract 59.02, Clark County, NV",1394,408,393,15,3.7,3.67647058823529,1
"32","003","005904","32003005904","59.04","Census Tract 59.04","G5020","S",51720779,0,"+36.8095566","-114.1444944",268,"32","003","005904","Census Tract 59.04, Clark County, NV",4254,718,656,62,8.6,8.63509749303621,1
"32","003","005905","32003005905","59.05","Census Tract 59.05","G5020","S",3031874,0,"+36.8266832","-114.0567845",166,"32","003","005905","Census Tract 59.05, Clark County, NV",2606,808,742,66,8.2,8.16831683168317,1
"32","003","006001","32003006001","60.01","Census Tract 60.01","G5020","S",9456126,0,"+36.2510764","-115.0691184",358,"32","003","006001","Census Tract 60.01, Clark County, NV",9693,2642,2066,576,21.8,21.8016654049962,1
"32","003","006103","32003006103","61.03","Census Tract 61.03","G5020","S",1373082,0,"+36.1934596","-115.0173467",767,"32","003","006103","Census Tract 61.03, Clark County, NV",3324,1824,1729,95,5.2,5.20833333333333,1
"32","003","006201","32003006201","62.01","Census Tract 62.01","G5020","S",2564865,0,"+36.2072690","-115.0529500",768,"32","003","006201","Census Tract 62.01, Clark County, NV",4693,2262,2186,76,3.4,3.35985853227232,1
"32","003","006202","32003006202","62.02","Census Tract 62.02","G5020","S",1170521,0,"+36.1993100","-115.0352708",769,"32","003","006202","Census Tract 62.02, Clark County, NV",4377,2240,1975,265,11.8,11.8303571428571,1
"32","003","006203","32003006203","62.03","Census Tract 62.03","G5020","S",739669,0,"+36.2061501","-115.0362598",770,"32","003","006203","Census Tract 62.03, Clark County, NV",3162,1701,1567,134,7.9,7.8777189888301,1
"32","003","006204","32003006204","62.04","Census Tract 62.04","G5020","S",6620646,0,"+36.2143277","-115.0228508",368,"32","003","006204","Census Tract 62.04, Clark County, NV",5112,2671,2549,122,4.6,4.56757768625983,1
"32","003","006700","32003006700","67","Census Tract 67","G5020","S",4716625,0,"+36.1137698","-115.1704400",612,"32","003","006700","Census Tract 67, Clark County, NV",1741,744,701,43,5.8,5.77956989247312,1
"32","003","006800","32003006800","68","Census Tract 68","G5020","S",15451024,0,"+36.0849785","-115.1538888",488,"32","003","006800","Census Tract 68, Clark County, NV",4899,2648,2335,313,11.8,11.8202416918429,1
"32","003","006900","32003006900","69","Census Tract 69","G5020","S",4001448,0,"+36.0788934","-115.1051817",520,"32","003","006900","Census Tract 69, Clark County, NV",1712,573,545,28,4.9,4.88656195462478,1
"32","003","007100","32003007100","71","Census Tract 71","G5020","S",3919292,0,"+36.2068787","-115.0711975",521,"32","003","007100","Census Tract 71, Clark County, NV",3272,1529,1380,149,9.7,9.74493132766514,1
"32","003","007200","32003007200","72","Census Tract 72","G5020","S",14862199,0,"+36.1973177","-114.9942222",479,"32","003","007200","Census Tract 72, Clark County, NV",5049,2164,1962,202,9.3,9.33456561922366,1
"32","003","007500","32003007500","75","Census Tract 75","G5020","S",1768685551,15624,"+36.2560768","-115.6098388",489,"32","003","007500","Census Tract 75, Clark County, NV",1224,557,536,21,3.8,3.77019748653501,1
"32","003","007801","32003007801","78.01","Census Tract 78.01","G5020","S",1216373,0,"+36.2325084","-115.0571407",93,"32","003","007801","Census Tract 78.01, Clark County, NV",1667,349,318,31,8.9,8.88252148997135,1
"32","003","007802","32003007802","78.02","Census Tract 78.02","G5020","S",136220775,0,"+36.2577207","-114.9556442",17,"32","003","007802","Census Tract 78.02, Clark County, NV",648,0,0,0,0,0,1
"32","003","007900","32003007900","79","Census Tract 79","G5020","S",1417921,0,"+36.1623747","-115.1440194",35,"32","003","007900","Census Tract 79, Clark County, NV",3576,2231,2009,222,10,9.95069475571493,1
"32","005","001200","32005001200","12","Census Tract 12","G5020","S",10253538,0,"+38.8994399","-119.7588305",740,"32","005","001200","Census Tract 12, Douglas County, NV",3147,1401,1328,73,5.2,5.21056388294076,1
"32","005","001300","32005001300","13","Census Tract 13","G5020","S",94420399,15968,"+38.9205917","-119.8259356",734,"32","005","001300","Census Tract 13, Douglas County, NV",1767,932,798,134,14.4,14.3776824034335,1
"32","005","001500","32005001500","15","Census Tract 15","G5020","S",10057120,0,"+38.9354339","-119.7365711",735,"32","005","001500","Census Tract 15, Douglas County, NV",6229,3063,2855,208,6.8,6.79072804440091,1
"32","005","001600","32005001600","16","Census Tract 16","G5020","S",57708530,2026394,"+39.0592102","-119.9327905",350,"32","005","001600","Census Tract 16, Douglas County, NV",1804,649,615,34,5.2,5.23882896764253,1
"32","005","001900","32005001900","19","Census Tract 19","G5020","S",147139991,141804,"+39.0409366","-119.8367296",248,"32","005","001900","Census Tract 19, Douglas County, NV",1848,662,612,50,7.6,7.55287009063444,1
"32","005","002000","32005002000","20","Census Tract 20","G5020","S",9580920,0,"+39.0970983","-119.7900673",347,"32","005","002000","Census Tract 20, Douglas County, NV",3525,1558,1486,72,4.6,4.62130937098845,1
"32","005","002300","32005002300","23","Census Tract 23","G5020","S",665518818,347147,"+38.9871606","-119.5255677",352,"32","005","002300","Census Tract 23, Douglas County, NV",3652,1435,1375,60,4.2,4.18118466898955,1
"32","005","002400","32005002400","24","Census Tract 24","G5020","S",369659652,1180533,"+38.8206762","-119.5898293",737,"32","005","002400","Census Tract 24, Douglas County, NV",1722,665,597,68,10.2,10.2255639097744,1
"32","005","002500","32005002500","25","Census Tract 25","G5020","S",303824370,3957865,"+38.6702583","-119.3853858",351,"32","005","002500","Census Tract 25, Douglas County, NV",1866,756,680,76,10.1,10.0529100529101,1
"32","005","990000","32005990000","9900","Census Tract 9900","G5020","S",0,63376813,"+39.0496953","-119.9753730",775,"32","005","990000","Census Tract 9900, Douglas County, NV",0,0,0,0,0,0,1
"32","007","950702","32007950702","9507.02","Census Tract 9507.02","G5020","S",3351669075,406459,"+41.0931599","-115.7874914",533,"32","007","950702","Census Tract 9507.02, Elko County, NV",5982,2683,2548,135,5,5.0316809541558,1
"32","007","951201","32007951201","9512.01","Census Tract 9512.01","G5020","S",59682395,24561,"+40.6992089","-115.5530621",535,"32","007","951201","Census Tract 9512.01, Elko County, NV",5552,2960,2826,134,4.5,4.52702702702703,1
"32","007","951202","32007951202","9512.02","Census Tract 9512.02","G5020","S",2839058426,4305848,"+40.4717845","-115.7940149",532,"32","007","951202","Census Tract 9512.02, Elko County, NV",4499,1962,1775,187,9.5,9.53109072375127,1
"32","007","951300","32007951300","9513","Census Tract 9513","G5020","S",7829039,0,"+40.8476153","-115.7377141",747,"32","007","951300","Census Tract 9513, Elko County, NV",2865,1478,1415,63,4.3,4.26251691474966,1
"32","007","951403","32007951403","9514.03","Census Tract 9514.03","G5020","S",11731240,0,"+40.7434562","-115.6020007",354,"32","007","951403","Census Tract 9514.03, Elko County, NV",3532,1456,1385,71,4.9,4.87637362637363,1
"32","007","951600","32007951600","9516","Census Tract 9516","G5020","S",1148319425,252002,"+40.6855290","-116.0170133",748,"32","007","951600","Census Tract 9516, Elko County, NV",2108,1080,1017,63,5.8,5.83333333333333,1
"32","007","951700","32007951700","9517","Census Tract 9517","G5020","S",19837132892,36935529,"+41.6269430","-115.7282311",238,"32","007","951700","Census Tract 9517, Elko County, NV",2339,1162,1082,80,6.9,6.88468158347676,1
"32","009","950100","32009950100","9501","Census Tract 9501","G5020","S",9277050177,18552010,"+37.7789658","-117.6323824",426,"32","009","950100","Census Tract 9501, Esmeralda County, NV",744,393,376,17,4.3,4.32569974554707,1
"32","011","000100","32011000100","1","Census Tract 1","G5020","S",10814982421,11058701,"+39.9777878","-116.2722082",546,"32","011","000100","Census Tract 1, Eureka County, NV",1863,945,909,36,3.8,3.80952380952381,1
"32","013","010600","32013010600","106","Census Tract 106","G5020","S",4400671734,18009156,"+41.0333377","-117.3314832",493,"32","013","010600","Census Tract 106, Humboldt County, NV",2131,1104,1051,53,4.8,4.80072463768116,1
"32","013","010701","32013010701","107.01","Census Tract 107.01","G5020","S",7274509,0,"+40.9612836","-117.7271814",244,"32","013","010701","Census Tract 107.01, Humboldt County, NV",4912,2165,2020,145,6.7,6.69745958429561,1
"32","015","000301","32015000301","3.01","Census Tract 3.01","G5020","S",1390489099,123913,"+40.8129672","-116.7812056",259,"32","015","000301","Census Tract 3.01, Lander County, NV",2474,1195,1121,74,6.2,6.19246861924686,1
"32","017","950100","32017950100","9501","Census Tract 9501","G5020","S",9519523970,1748646,"+38.1591637","-114.4983787",557,"32","017","950100","Census Tract 9501, Lincoln County, NV",2431,1009,939,70,6.9,6.93756194251734,1
"32","017","950200","32017950200","9502","Census Tract 9502","G5020","S",18020818282,8054067,"+37.4680496","-115.0589325",558,"32","017","950200","Census Tract 9502, Lincoln County, NV",2051,983,959,24,2.4,2.44150559511699,1
"32","019","960103","32019960103","9601.03","Census Tract 9601.03","G5020","S",107769526,17762483,"+39.6088405","-119.1529825",494,"32","019","960103","Census Tract 9601.03, Lyon County, NV",1790,1241,1179,62,5,4.99597099113618,1
"32","019","960104","32019960104","9601.04","Census Tract 9601.04","G5020","S",1712817,0,"+39.6017467","-119.2424272",133,"32","019","960104","Census Tract 9601.04, Lyon County, NV",4124,1723,1645,78,4.5,4.52698781195589,1
"32","019","960107","32019960107","9601.07","Census Tract 9601.07","G5020","S",3289112,0,"+39.5940013","-119.2156115",134,"32","019","960107","Census Tract 9601.07, Lyon County, NV",3730,1544,1472,72,4.7,4.66321243523316,1
"32","019","960108","32019960108","9601.08","Census Tract 9601.08","G5020","S",9198241,0,"+39.5878888","-119.1606211",125,"32","019","960108","Census Tract 9601.08, Lyon County, NV",4896,1935,1839,96,5,4.96124031007752,1
"32","019","960203","32019960203","9602.03","Census Tract 9602.03","G5020","S",332732359,0,"+39.2841351","-119.3185863",132,"32","019","960203","Census Tract 9602.03, Lyon County, NV",2557,896,840,56,6.3,6.25,1
"32","019","960204","32019960204","9602.04","Census Tract 9602.04","G5020","S",312701132,0,"+39.4538313","-119.3221727",124,"32","019","960204","Census Tract 9602.04, Lyon County, NV",2080,522,497,25,4.8,4.78927203065134,1
"32","019","960205","32019960205","9602.05","Census Tract 9602.05","G5020","S",22573239,0,"+39.3674704","-119.2165451",123,"32","019","960205","Census Tract 9602.05, Lyon County, NV",2278,567,510,57,10.1,10.0529100529101,1
"32","019","960206","32019960206","9602.06","Census Tract 9602.06","G5020","S",638937906,28313159,"+39.2909318","-119.0674828",121,"32","019","960206","Census Tract 9602.06, Lyon County, NV",1555,438,413,25,5.7,5.70776255707763,1
"32","019","960301","32019960301","9603.01","Census Tract 9603.01","G5020","S",34364804,89507,"+39.2341765","-119.6686280",496,"32","019","960301","Census Tract 9603.01, Lyon County, NV",1949,836,789,47,5.6,5.62200956937799,1
"32","019","960303","32019960303","9603.03","Census Tract 9603.03","G5020","S",448539650,199948,"+39.2270477","-119.4743459",495,"32","019","960303","Census Tract 9603.03, Lyon County, NV",5199,2101,1896,205,9.8,9.75725844835793,1
"32","019","960304","32019960304","9603.04","Census Tract 9603.04","G5020","S",30031223,0,"+39.2819697","-119.5405646",126,"32","019","960304","Census Tract 9603.04, Lyon County, NV",6383,2510,2337,173,6.9,6.89243027888446,1
"32","019","960801","32019960801","9608.01","Census Tract 9608.01","G5020","S",466838722,9402527,"+38.9158763","-119.2464264",129,"32","019","960801","Census Tract 9608.01, Lyon County, NV",2604,705,676,29,4.1,4.11347517730496,1
"32","019","960802","32019960802","9608.02","Census Tract 9608.02","G5020","S",1844829494,0,"+38.6643430","-119.1087545",130,"32","019","960802","Census Tract 9608.02, Lyon County, NV",2225,642,603,39,6.1,6.07476635514019,1
"32","019","960902","32019960902","9609.02","Census Tract 9609.02","G5020","S",759644449,3721497,"+39.0775786","-119.0752639",128,"32","019","960902","Census Tract 9609.02, Lyon County, NV",2972,865,716,149,17.2,17.2254335260116,1
"32","021","970700","32021970700","9707","Census Tract 9707","G5020","S",489901881,457479,"+38.5468885","-118.6593672",536,"32","021","970700","Census Tract 9707, Mineral County, NV",3216,1318,1264,54,4.1,4.09711684370258,1
"32","021","970800","32021970800","9708","Census Tract 9708","G5020","S",9225875589,155407034,"+38.5166470","-118.4162794",537,"32","021","970800","Census Tract 9708, Mineral County, NV",1309,674,630,44,6.5,6.52818991097923,1
"32","023","960100","32023960100","9601","Census Tract 9601","G5020","S",22498479866,15866487,"+38.6693907","-116.3756869",261,"32","023","960100","Census Tract 9601, Nye County, NV",2481,1617,1551,66,4.1,4.08163265306122,1
"32","023","960300","32023960300","9603","Census Tract 9603","G5020","S",4172441317,5908565,"+36.9171647","-116.7407067",263,"32","023","960300","Census Tract 9603, Nye County, NV",2205,1082,1047,35,3.2,3.23475046210721,1
"32","023","960405","32023960405","9604.05","Census Tract 9604.05","G5020","S",83903012,372,"+36.1115725","-116.0023666",260,"32","023","960405","Census Tract 9604.05, Nye County, NV",4830,1416,1268,148,10.5,10.4519774011299,1
"32","023","960407","32023960407","9604.07","Census Tract 9604.07","G5020","S",9289358,29354,"+36.1943458","-115.9910702",117,"32","023","960407","Census Tract 9604.07, Nye County, NV",3744,1258,1194,64,5.1,5.08744038155803,1
"32","023","960408","32023960408","9604.08","Census Tract 9604.08","G5020","S",25144050,229,"+36.1794769","-116.0322279",109,"32","023","960408","Census Tract 9604.08, Nye County, NV",5828,2243,2073,170,7.6,7.57913508693714,1
"32","023","960409","32023960409","9604.09","Census Tract 9604.09","G5020","S",24871139,10132,"+36.1663387","-115.9485053",116,"32","023","960409","Census Tract 9604.09, Nye County, NV",6380,1908,1843,65,3.4,3.40670859538784,1
"32","023","960410","32023960410","9604.10","Census Tract 9604.10","G5020","S",151086691,9042,"+36.0738747","-115.9050624",113,"32","023","960410","Census Tract 9604.10, Nye County, NV",6001,1577,1458,119,7.5,7.54597336715282,1
"32","023","960411","32023960411","9604.11","Census Tract 9604.11","G5020","S",1264408792,79720,"+36.4957445","-116.0156905",111,"32","023","960411","Census Tract 9604.11, Nye County, NV",3603,1238,1169,69,5.6,5.5735056542811,1
"32","023","960413","32023960413","9604.13","Census Tract 9604.13","G5020","S",21845796,4273,"+36.2379896","-116.0281577",112,"32","023","960413","Census Tract 9604.13, Nye County, NV",3473,1227,1089,138,11.2,11.2469437652812,1
"32","023","960414","32023960414","9604.14","Census Tract 9604.14","G5020","S",9304103,5254,"+36.2086724","-116.0209879",115,"32","023","960414","Census Tract 9604.14, Nye County, NV",2917,603,590,13,2.2,2.1558872305141,1
"32","023","960415","32023960415","9604.15","Census Tract 9604.15","G5020","S",12589490,1552,"+36.2284476","-116.0634740",114,"32","023","960415","Census Tract 9604.15, Nye County, NV",2165,775,711,64,8.3,8.25806451612903,1
"32","023","960416","32023960416","9604.16","Census Tract 9604.16","G5020","S",79015492,866,"+36.2306844","-116.1149663",110,"32","023","960416","Census Tract 9604.16, Nye County, NV",4276,1115,965,150,13.5,13.4529147982063,1
"32","023","980500","32023980500","9805","Census Tract 9805","G5020","S",10826417371,16598890,"+37.3124044","-116.4307324",136,"32","023","980500","Census Tract 9805, Nye County, NV",0,0,0,0,0,0,1
"32","027","960100","32027960100","9601","Census Tract 9601","G5020","S",15634691970,79934815,"+40.4396390","-118.4094765",773,"32","027","960100","Census Tract 9601, Pershing County, NV",6462,2337,2231,106,4.5,4.53572956782199,1
"32","029","970200","32029970200","9702","Census Tract 9702","G5020","S",683238260,1881025,"+39.4383853","-119.5246462",459,"32","029","970200","Census Tract 9702, Storey County, NV",4170,2125,2033,92,4.3,4.32941176470588,1
"32","031","000103","32031000103","1.03","Census Tract 1.03","G5020","S",871213,0,"+39.5294266","-119.8213696",201,"32","031","000103","Census Tract 1.03, Washoe County, NV",1185,509,415,94,18.5,18.467583497053,1
"32","031","000105","32031000105","1.05","Census Tract 1.05","G5020","S",1980034,0,"+39.5335467","-119.7970133",143,"32","031","000105","Census Tract 1.05, Washoe County, NV",2964,1313,1118,195,14.9,14.8514851485149,1
"32","031","000106","32031000106","1.06","Census Tract 1.06","G5020","S",520810,0,"+39.5273959","-119.8093521",144,"32","031","000106","Census Tract 1.06, Washoe County, NV",711,432,350,82,19,18.9814814814815,1
"32","031","000201","32031000201","2.01","Census Tract 2.01","G5020","S",1075449,0,"+39.5094801","-119.7970919",154,"32","031","000201","Census Tract 2.01, Washoe County, NV",3399,2161,1969,192,8.9,8.88477556686719,1
"32","031","000301","32031000301","3.01","Census Tract 3.01","G5020","S",681167,0,"+39.5133657","-119.8148248",105,"32","031","000301","Census Tract 3.01, Washoe County, NV",1656,1087,970,117,10.8,10.7635694572217,1
